,age,body_type,drinks,drugs,height,sex,smokes,diet_anything,diet_halal,diet_kosher,diet_other,diet_vegan,diet_vegetarian
462,33,0,1,0,63.0,0,0,True,False,False,False,False,False
463,44,1,1,0,72.0,1,1,True,False,False,False,False,False
464,18,0,1,0,66.0,1,0,True,False,False,False,False,False
465,38,1,1,1,65.0,1,1,True,False,False,False,False,False
466,23,1,1,1,64.0,0,0,True,False,False,False,False,False
467,33,1,1,0,65.0,0,0,True,False,False,False,False,False
468,24,0,1,0,64.0,0,0,False,False,False,True,False,False
469,32,1,1,0,64.0,0,0,True,False,False,False,False,False
470,27,1,1,0,63.0,0,0,True,False,False,False,False,False
471,39,0,0,0,63.0,0,0,False,False,False,False,True,False
472,47,0,1,0,66.0,0,0,False,False,False,False,False,True
473,33,0,1,1,70.0,1,1,True,False,False,False,False,False
474,38,0,0,0,70.0,1,0,True,False,False,False,False,False
475,42,0,1,0,67.0,0,0,True,False,False,False,False,False
476,42,0,1,0,70.0,1,0,True,False,False,False,False,False
477,21,0,1,0,68.0,0,1,True,False,False,False,False,False
478,35,0,2,0,73.0,1,0,True,False,False,False,False,False
479,38,0,1,0,64.0,0,0,False,False,False,False,False,True
480,34,1,1,1,64.0,0,0,True,False,False,False,False,False
481,27,0,1,0,71.0,1,0,True,False,False,False,False,False
482,29,1,1,0,71.0,1,0,True,False,False,False,False,False
483,27,2,1,0,62.0,0,0,True,False,False,False,False,False
484,23,0,1,0,67.0,1,0,True,False,False,False,False,False
485,33,2,1,1,67.0,1,0,True,False,False,False,False,False
486,25,1,1,0,70.0,1,0,True,False,False,False,False,False
487,31,0,1,0,66.0,0,0,True,False,False,False,False,False
488,24,1,1,0,72.0,0,0,True,False,False,False,False,False
489,49,1,1,0,70.0,1,0,True,False,False,False,False,False
490,23,2,2,2,72.0,1,0,True,False,False,False,False,False
491,23,2,1,0,66.0,0,0,True,False,False,False,False,False
492,22,2,1,0,63.0,0,1,False,False,False,False,False,True
493,48,0,1,0,70.0,1,0,True,False,False,False,False,False
494,27,0,1,0,71.0,1,0,True,False,False,False,False,False
495,30,0,1,0,68.0,1,0,True,False,False,False,False,False
496,59,0,1,0,64.0,1,0,True,False,False,False,False,False
497,27,1,1,0,70.0,1,0,True,False,False,False,False,False
498,24,0,1,0,68.0,1,0,True,False,False,False,False,False
499,32,1,1,0,69.0,0,0,True,False,False,False,False,False
500,24,0,1,0,74.0,1,0,True,False,False,False,False,False
501,32,2,2,0,72.0,1,0,True,False,False,False,False,False
502,30,0,1,0,75.0,1,0,True,False,False,False,False,False
503,40,2,1,0,65.0,0,0,True,False,False,False,False,False
504,18,0,1,0,73.0,1,0,True,False,False,False,False,False
505,29,0,1,0,69.0,1,1,True,False,False,False,False,False
506,32,0,1,0,62.0,0,0,True,False,False,False,False,False
507,27,1,1,0,64.0,0,0,False,False,False,False,False,True
508,56,2,1,0,68.0,0,0,True,False,False,False,False,False
509,35,0,1,0,70.0,1,0,True,False,False,False,False,False
510,20,0,1,1,67.0,1,0,True,False,False,False,False,False
511,30,0,1,0,72.0,1,0,True,False,False,False,False,False
512,43,1,2,2,69.0,1,1,True,False,False,False,False,False
513,27,0,1,0,68.0,1,0,True,False,False,False,False,False
514,30,1,1,0,71.0,1,0,True,False,False,False,False,False
515,58,2,2,0,72.0,1,0,True,False,False,False,False,False
516,31,0,1,1,68.0,1,0,True,False,False,False,False,False
517,34,2,1,0,72.0,1,0,True,False,False,False,False,False
518,41,1,1,0,75.0,1,1,True,False,False,False,False,False
519,27,1,1,0,67.0,0,1,True,False,False,False,False,False
520,37,1,1,0,68.0,1,0,True,False,False,False,False,False
521,35,1,1,0,67.0,0,0,True,False,False,False,False,False
522,26,0,1,1,73.0,1,1,True,False,False,False,False,False
523,28,0,1,0,72.0,1,0,True,False,False,False,False,False
524,32,1,2,1,76.0,1,0,True,False,False,False,False,False
525,38,0,1,0,68.0,0,0,True,False,False,False,False,False
526,42,0,1,0,72.0,1,0,True,False,False,False,False,False
527,25,0,1,0,67.0,1,1,True,False,False,False,False,False
528,34,1,1,0,66.0,0,0,True,False,False,False,False,False
529,46,0,1,0,71.0,1,0,True,False,False,False,False,False
530,31,1,1,0,69.0,1,0,True,False,False,False,False,False
531,26,2,1,0,64.0,0,0,True,False,False,False,False,False
532,37,0,1,1,75.0,1,0,True,False,False,False,False,False
533,28,0,1,0,69.0,0,1,True,False,False,False,False,False
534,21,1,1,0,67.0,1,0,False,False,False,False,False,True
535,50,1,2,0,70.0,1,0,True,False,False,False,False,False
536,24,1,0,0,71.0,0,0,True,False,False,False,False,False
537,24,1,2,1,74.0,1,0,True,False,False,False,False,False
538,32,1,1,0,69.0,1,0,True,False,False,False,False,False
539,50,0,2,0,68.0,1,0,True,False,False,False,False,False
540,33,1,1,0,60.0,0,0,True,False,False,False,False,False
541,38,1,0,0,68.0,1,1,False,False,False,True,False,False
542,49,0,1,1,70.0,1,0,True,False,False,False,False,False
543,35,0,1,1,70.0,1,0,True,False,False,False,False,False
544,20,2,1,0,60.0,0,0,False,False,False,False,True,False
545,22,0,0,0,67.0,1,0,True,False,False,False,False,False
546,32,2,1,1,83.0,1,1,True,False,False,False,False,False
547,25,1,1,2,70.0,1,1,True,False,False,False,False,False
548,26,2,2,2,59.0,0,0,False,False,False,False,True,False
549,23,1,1,1,71.0,1,0,True,False,False,False,False,False
550,43,1,1,0,77.0,1,0,True,False,False,False,False,False
551,28,0,1,0,69.0,1,0,True,False,False,False,False,False
552,44,0,1,1,76.0,1,0,True,False,False,False,False,False
553,22,1,1,0,71.0,1,0,True,False,False,False,False,False
554,31,0,1,1,68.0,0,0,False,False,False,False,False,True
555,65,0,1,0,70.0,1,0,True,False,False,False,False,False
556,36,2,1,1,70.0,0,0,True,False,False,False,False,False
557,35,1,1,0,62.0,0,0,True,False,False,False,False,False
558,40,2,1,0,70.0,0,0,False,False,False,True,False,False
559,30,2,1,0,66.0,0,0,True,False,False,False,False,False
560,26,1,1,1,72.0,1,0,False,False,False,False,False,True
561,23,0,1,0,73.0,1,0,False,False,False,False,False,True
562,27,0,1,1,68.0,1,0,True,False,False,False,False,False
563,36,1,2,1,72.0,1,0,True,False,False,False,False,False
564,41,0,2,0,66.0,0,0,True,False,False,False,False,False
565,45,0,1,0,70.0,1,0,True,False,False,False,False,False
566,48,1,1,0,68.0,1,0,True,False,False,False,False,False
567,26,1,2,0,76.0,1,1,True,False,False,False,False,False
568,23,0,1,0,67.0,1,0,True,False,False,False,False,False
569,28,1,1,0,68.0,0,0,True,False,False,False,False,False
570,29,1,1,0,74.0,1,0,True,False,False,False,False,False
571,42,1,1,0,67.0,0,0,True,False,False,False,False,False
572,33,1,0,0,60.0,0,0,True,False,False,False,False,False
573,52,2,1,0,70.0,1,0,True,False,False,False,False,False
574,25,0,1,0,63.0,1,1,True,False,False,False,False,False
575,61,0,1,0,68.0,1,0,True,False,False,False,False,False
576,28,1,1,0,71.0,1,1,True,False,False,False,False,False
577,35,1,0,1,73.0,1,0,False,False,False,False,False,True
578,34,0,1,0,72.0,1,0,True,False,False,False,False,False
579,59,1,1,0,68.0,0,0,True,False,False,False,False,False
580,31,0,1,0,77.0,1,1,True,False,False,False,False,False
581,19,2,1,0,73.0,1,0,True,False,False,False,False,False
582,29,0,1,0,68.0,0,0,True,False,False,False,False,False
583,55,2,1,0,66.0,0,0,True,False,False,False,False,False
584,45,1,1,0,65.0,1,0,True,False,False,False,False,False
585,49,1,1,0,69.0,0,0,True,False,False,False,False,False
586,21,1,1,1,71.0,1,0,True,False,False,False,False,False
587,27,2,1,0,61.0,0,0,True,False,False,False,False,False
588,24,0,1,0,68.0,0,1,True,False,False,False,False,False
589,25,1,1,0,63.0,0,0,True,False,False,False,False,False
590,44,1,1,1,63.0,0,1,False,False,False,False,False,True
591,52,0,1,0,72.0,1,0,True,False,False,False,False,False
592,30,0,1,1,66.0,0,0,True,False,False,False,False,False
593,58,2,1,0,64.0,0,0,True,False,False,False,False,False
594,33,1,1,0,63.0,0,0,True,False,False,False,False,False
595,44,0,1,0,68.0,0,0,True,False,False,False,False,False
596,31,0,2,0,69.0,0,1,True,False,False,False,False,False
597,38,2,1,1,67.0,0,0,True,False,False,False,False,False
598,47,1,1,0,63.0,0,0,True,False,False,False,False,False
599,29,1,1,0,74.0,1,0,True,False,False,False,False,False
600,28,0,2,1,68.0,1,0,False,False,False,False,False,True
601,40,0,1,0,67.0,0,0,True,False,False,False,False,False
602,64,1,1,0,67.0,0,0,True,False,False,False,False,False
603,52,1,1,0,63.0,0,0,True,False,False,False,False,False
604,37,0,1,0,64.0,1,0,False,False,False,False,False,True
605,33,2,1,0,67.0,0,0,True,False,False,False,False,False
606,58,1,1,0,72.0,1,0,True,False,False,False,False,False
607,43,0,1,0,72.0,1,0,True,False,False,False,False,False
608,27,0,1,0,65.0,1,0,True,False,False,False,False,False
609,57,2,0,0,68.0,0,0,True,False,False,False,False,False
610,64,0,1,0,69.0,0,0,False,False,False,False,False,True
611,41,2,1,0,69.0,1,0,True,False,False,False,False,False
612,35,0,1,1,74.0,1,0,True,False,False,False,False,False
613,26,1,1,0,73.0,1,1,True,False,False,False,False,False
614,52,2,1,0,72.0,1,0,False,False,False,True,False,False
615,45,2,1,0,63.0,0,0,True,False,False,False,False,False
616,24,1,0,0,68.0,0,0,True,False,False,False,False,False
617,26,1,1,0,68.0,1,0,True,False,False,False,False,False
618,25,1,1,0,75.0,1,0,True,False,False,False,False,False
619,35,0,1,0,73.0,1,0,True,False,False,False,False,False
620,25,0,1,0,68.0,0,1,True,False,False,False,False,False
621,33,0,1,0,67.0,1,0,True,False,False,False,False,False
622,41,1,1,1,73.0,1,0,True,False,False,False,False,False
623,26,1,1,0,64.0,0,0,True,False,False,False,False,False
624,27,2,2,1,71.0,1,1,True,False,False,False,False,False
625,25,0,1,0,64.0,0,0,True,False,False,False,False,False
626,39,0,1,1,63.0,0,0,True,False,False,False,False,False
627,35,0,1,0,71.0,1,0,True,False,False,False,False,False
628,30,2,1,0,64.0,0,0,True,False,False,False,False,False
629,21,0,1,1,74.0,1,1,True,False,False,False,False,False
630,48,0,1,0,69.0,0,0,True,False,False,False,False,False
631,25,2,2,0,73.0,1,0,True,False,False,False,False,False
632,27,0,2,1,71.0,1,1,True,False,False,False,False,False
633,20,1,1,0,73.0,1,0,True,False,False,False,False,False
634,31,1,1,0,74.0,1,1,True,False,False,False,False,False
635,37,2,1,0,68.0,0,0,True,False,False,False,False,False
636,55,2,1,0,64.0,0,0,False,False,False,True,False,False
637,37,0,1,0,65.0,0,0,False,False,False,True,False,False
638,24,1,1,0,74.0,1,1,True,False,False,False,False,False
639,32,1,1,0,64.0,0,0,True,False,False,False,False,False
640,18,1,0,0,70.0,1,0,True,False,False,False,False,False
641,19,0,1,0,75.0,1,0,True,False,False,False,False,False
642,22,0,1,0,61.0,0,0,True,False,False,False,False,False
643,23,0,0,0,70.0,1,0,False,False,False,False,False,True
644,36,0,1,0,70.0,0,1,True,False,False,False,False,False
645,19,2,1,0,63.0,0,0,True,False,False,False,False,False
646,30,0,1,0,71.0,1,0,True,False,False,False,False,False
647,43,2,1,0,62.0,0,0,True,False,False,False,False,False
648,19,0,0,0,70.0,1,0,True,False,False,False,False,False
649,36,0,2,0,69.0,1,0,True,False,False,False,False,False
650,32,0,1,0,68.0,1,0,True,False,False,False,False,False
651,32,0,1,0,71.0,1,0,True,False,False,False,False,False
652,33,1,1,0,61.0,0,0,True,False,False,False,False,False
653,27,1,2,0,69.0,0,0,False,False,False,False,False,True
654,30,0,1,0,68.0,0,0,True,False,False,False,False,False
655,26,1,1,0,71.0,1,0,True,False,False,False,False,False
656,34,0,1,0,71.0,1,0,True,False,False,False,False,False
657,23,1,1,0,72.0,1,0,True,False,False,False,False,False
658,38,0,1,0,69.0,1,0,True,False,False,False,False,False
659,57,1,1,0,66.0,0,1,True,False,False,False,False,False
660,31,0,1,0,70.0,1,0,True,False,False,False,False,False
661,41,1,1,0,70.0,1,0,True,False,False,False,False,False
662,30,0,1,0,73.0,1,0,True,False,False,False,False,False
663,27,1,2,0,73.0,1,0,True,False,False,False,False,False
664,33,0,1,0,69.0,1,0,True,False,False,False,False,False
665,33,0,1,0,67.0,1,0,True,False,False,False,False,False
666,38,0,1,0,69.0,0,0,True,False,False,False,False,False
667,45,0,1,1,68.0,0,0,True,False,False,False,False,False
668,36,0,1,0,67.0,1,0,True,False,False,False,False,False
669,32,0,1,0,70.0,1,0,True,False,False,False,False,False
670,28,1,1,0,70.0,1,0,True,False,False,False,False,False
671,34,0,1,0,62.0,0,0,False,False,False,False,False,True
672,30,0,1,0,64.0,0,0,True,False,False,False,False,False
673,34,1,1,1,69.0,1,1,True,False,False,False,False,False
674,61,1,0,0,68.0,1,0,False,False,False,True,False,False
675,31,1,1,0,68.0,1,0,True,False,False,False,False,False
676,21,0,1,0,70.0,1,0,True,False,False,False,False,False
677,38,0,1,0,68.0,0,1,True,False,False,False,False,False
678,24,0,1,0,67.0,1,1,False,False,False,False,False,True
679,31,2,1,0,63.0,0,0,True,False,False,False,False,False
680,34,2,1,0,66.0,0,0,True,False,False,False,False,False
681,33,1,1,1,70.0,0,1,True,False,False,False,False,False
682,27,0,1,0,72.0,1,0,True,False,False,False,False,False
683,31,1,1,0,70.0,1,0,True,False,False,False,False,False
684,45,1,2,0,75.0,1,0,True,False,False,False,False,False
685,33,0,1,0,71.0,1,0,True,False,False,False,False,False
686,27,0,1,0,63.0,0,1,True,False,False,False,False,False
687,41,0,1,0,71.0,1,1,True,False,False,False,False,False
688,29,0,1,0,72.0,1,0,True,False,False,False,False,False
689,25,1,1,0,76.0,1,0,True,False,False,False,False,False
690,47,0,1,0,68.0,1,0,True,False,False,False,False,False
691,30,0,1,0,70.0,1,0,True,False,False,False,False,False
692,21,2,1,0,73.0,1,1,True,False,False,False,False,False
693,29,0,1,0,70.0,1,0,True,False,False,False,False,False
694,32,1,1,0,68.0,1,0,True,False,False,False,False,False
695,33,1,1,0,67.0,1,1,True,False,False,False,False,False
696,42,1,2,0,69.0,1,0,True,False,False,False,False,False
697,23,1,1,0,72.0,1,0,True,False,False,False,False,False
698,23,1,1,0,74.0,1,1,True,False,False,False,False,False
699,43,2,1,1,64.0,0,0,True,False,False,False,False,False
700,23,0,2,0,63.0,0,0,False,False,False,False,False,True
701,28,1,1,1,67.0,1,0,True,False,False,False,False,False
702,38,2,2,1,67.0,0,0,True,False,False,False,False,False
703,26,2,1,0,72.0,0,1,True,False,False,False,False,False
704,39,1,1,1,74.0,1,0,True,False,False,False,False,False
705,28,0,1,0,72.0,1,0,False,False,False,True,False,False
706,20,2,1,0,65.0,0,0,True,False,False,False,False,False
707,46,0,1,0,62.0,0,0,True,False,False,False,False,False
708,28,1,1,0,69.0,1,0,True,False,False,False,False,False
709,29,0,1,0,73.0,1,0,True,False,False,False,False,False
710,30,0,1,0,70.0,1,0,True,False,False,False,False,False
711,36,2,0,0,67.0,1,1,True,False,False,False,False,False
712,34,2,1,0,69.0,1,1,True,False,False,False,False,False
713,39,1,1,0,72.0,1,0,True,False,False,False,False,False
714,33,0,1,1,74.0,1,0,True,False,False,False,False,False
715,22,0,1,1,67.0,1,1,False,False,False,False,False,True
716,39,1,1,0,72.0,1,0,True,False,False,False,False,False
717,40,0,1,0,70.0,1,0,True,False,False,False,False,False
718,34,2,1,0,64.0,0,0,True,False,False,False,False,False
719,26,1,2,1,74.0,1,1,False,False,False,False,False,True
720,30,1,1,0,73.0,1,1,True,False,False,False,False,False
721,38,0,1,0,65.0,0,0,True,False,False,False,False,False
722,38,2,0,0,70.0,1,0,True,False,False,False,False,False
723,25,1,1,0,64.0,0,1,True,False,False,False,False,False
724,36,0,1,0,62.0,1,0,False,False,False,False,False,True
725,24,0,1,0,64.0,0,0,True,False,False,False,False,False
726,35,0,2,1,67.0,1,1,True,False,False,False,False,False
727,27,0,1,0,74.0,1,0,True,False,False,False,False,False
728,32,0,1,1,67.0,0,0,True,False,False,False,False,False
729,40,1,2,0,68.0,1,0,True,False,False,False,False,False
730,33,1,1,0,64.0,0,0,True,False,False,False,False,False
731,33,0,1,0,73.0,1,0,True,False,False,False,False,False
732,32,1,1,1,66.0,1,0,True,False,False,False,False,False
733,34,1,1,0,72.0,1,1,False,False,False,False,False,True
734,24,0,1,0,69.0,1,1,True,False,False,False,False,False
735,25,1,1,1,62.0,0,0,False,False,False,False,False,True
736,31,1,1,0,69.0,1,1,True,False,False,False,False,False
737,35,0,1,1,75.0,1,0,True,False,False,False,False,False
738,22,0,1,2,68.0,1,1,False,False,False,False,False,True
739,23,1,1,0,64.0,0,0,True,False,False,False,False,False
740,23,2,0,0,70.0,0,0,True,False,False,False,False,False
741,36,1,2,1,69.0,1,0,True,False,False,False,False,False
742,26,1,2,1,76.0,1,0,True,False,False,False,False,False
743,47,0,2,0,73.0,1,0,True,False,False,False,False,False
744,39,1,1,0,60.0,0,0,True,False,False,False,False,False
745,26,0,1,0,70.0,0,0,True,False,False,False,False,False
746,34,0,1,0,64.0,0,0,True,False,False,False,False,False
747,24,1,1,0,64.0,0,0,True,False,False,False,False,False
748,34,1,1,0,71.0,1,0,True,False,False,False,False,False
749,50,1,1,1,68.0,1,0,True,False,False,False,False,False
750,30,0,1,0,70.0,1,0,True,False,False,False,False,False
751,28,0,1,0,71.0,1,0,True,False,False,False,False,False
752,32,1,1,0,69.0,1,0,True,False,False,False,False,False
753,38,2,1,0,68.0,0,0,True,False,False,False,False,False
754,25,1,1,0,64.0,0,0,True,False,False,False,False,False
755,24,0,1,0,72.0,1,1,True,False,False,False,False,False
756,27,1,1,0,73.0,1,0,True,False,False,False,False,False
757,32,0,1,0,69.0,1,0,True,False,False,False,False,False
758,31,0,1,0,69.0,1,0,True,False,False,False,False,False
759,40,1,0,0,67.0,0,0,False,False,False,False,False,True
760,30,1,1,0,65.0,0,0,True,False,False,False,False,False
761,29,0,1,0,69.0,1,0,True,False,False,False,False,False
762,27,0,1,0,69.0,0,0,False,False,False,False,False,True
763,27,1,1,1,72.0,1,1,True,False,False,False,False,False
764,23,1,2,1,68.0,1,0,True,False,False,False,False,False
765,26,2,1,0,74.0,1,0,True,False,False,False,False,False
766,40,1,1,0,75.0,1,1,False,False,False,False,True,False
767,25,2,1,0,68.0,1,0,True,False,False,False,False,False
768,37,0,1,0,73.0,1,0,True,False,False,False,False,False
769,35,0,1,0,60.0,0,1,True,False,False,False,False,False
770,31,1,1,0,73.0,1,1,True,False,False,False,False,False
771,28,0,1,0,69.0,0,0,False,False,False,False,False,True
772,23,0,1,1,70.0,1,1,False,False,False,True,False,False
773,38,0,1,0,68.0,1,0,True,False,False,False,False,False
774,23,0,1,0,71.0,1,1,True,False,False,False,False,False
775,30,0,1,1,72.0,1,0,True,False,False,False,False,False
776,22,1,1,1,71.0,1,0,True,False,False,False,False,False
777,27,1,2,1,74.0,1,1,True,False,False,False,False,False
778,25,0,1,0,68.0,1,1,False,False,False,False,False,True
779,26,1,0,0,68.0,1,0,True,False,False,False,False,False
780,25,0,1,0,70.0,1,0,True,False,False,False,False,False
781,35,2,1,0,60.0,0,0,True,False,False,False,False,False
782,30,1,1,0,70.0,1,0,True,False,False,False,False,False
783,24,0,1,0,74.0,1,0,True,False,False,False,False,False
784,43,0,1,0,68.0,0,0,True,False,False,False,False,False
785,26,1,1,1,72.0,0,1,True,False,False,False,False,False
786,48,1,1,0,71.0,1,0,True,False,False,False,False,False
787,29,2,1,0,69.0,1,0,True,False,False,False,False,False
788,28,0,1,0,69.0,1,0,True,False,False,False,False,False
789,36,1,1,0,64.0,0,0,True,False,False,False,False,False
